npi,entity_type,provider_type,provider_tags,org_or_person_name,address,address2,city,state,zip,phone,taxonomy_primary,taxonomy_all,address_full,lat,lon,geocode_status,place_id
1265426324,2,ALF,ALF,"NATURE COAST LODGE, LLP",279 N LECANTO HWY,,Lecanto,FL,34461,3525279720.0,310400000X,310400000X,"279 N LECANTO HWY, Lecanto, FL 34461",28.8679133,-82.48517319999999,OK,ChIJA8bPhGVr6IgRisoZ75F-xfU
1568456614,2,ALF,ALF,"DELANEY CREEK LODGE, LLP",320 S LAKEWOOD DR,,Brandon,FL,33511,8136558858.0,310400000X,310400000X,"320 S LAKEWOOD DR, Brandon, FL 33511",27.9321823,-82.3111191,OK,ChIJJf8VdXDOwogR6R_z_yG4LzE
1891789616,2,HCBS,HCBS,"JOSEF INTEGRATED MANAGEMENT, INC.",350 ARDEN AVE STE 103,,Glendale,CA,91203,8189064466.0,251E00000X,251E00000X,"350 ARDEN AVE STE 103, Glendale, CA 91203",34.1581976,-118.2602194,OK,EiszNTAgQXJkZW4gQXZlICMxMDMsIEdsZW5kYWxlLCBDQSA5MTIwMywgVVNBIh8aHQoWChQKEglhmUpcTsDCgBEr0sTxa9ChhRIDMTAz
1831183680,2,HCBS,HCBS,"HOME HEALTH AGENCY - BREVARD, LLC",780 S APOLLO BLVD,SUITE 106,Melbourne,FL,32901,3217529292.0,251E00000X,251E00000X,"780 S APOLLO BLVD SUITE 106, Melbourne, FL 32901",28.0969333,-80.62024009999999,OK,ChIJ3ZBR3cIR3ogR4s9qlW_FdVQ
1568456143,2,HCBS,HCBS,EXCELLENT HOME HEALTH CARE INC,3901 W OAKTON AVENUE,,Skokie,IL,60076,8476743202.0,251E00000X,251E00000X,"3901 W OAKTON AVENUE, Skokie, IL 60076",42.02628440000001,-87.7939976,OK,EiYzOTAxIFcgT2FrdG9uIFN0LCBOaWxlcywgSUwgNjA3MTQsIFVTQSIxEi8KFAoSCc0JoiPdyA-IEdVpdgFkqShwEL0eKhQKEgnBPdW7-cgPiBGI1lEeSxVeTQ
1033104575,2,HCBS,HCBS,"ADVANCED HEALTH CARE, INC.",9116 GRAVELLY LAKE DR SW,SUITE B1,Tacoma,WA,98499,2534757744.0,251E00000X,251E00000X,"9116 GRAVELLY LAKE DR SW SUITE B1, Tacoma, WA 98499",47.1734061,-122.5171005,OK,ChIJWccYq-gAkVQRoGQA6DHqbJY
1811982069,2,HCBS,HCBS,AMEDISYS MARYLAND LLC,604 SUNBURST HWY,,Cambridge,MD,21613,4102282170.0,251E00000X,251E00000X,"604 SUNBURST HWY, Cambridge, MD 21613",38.56329580000001,-76.06437989999999,OK,ChIJ8ajNER9KuIkR4GQa-43t9ZE
1043205917,2,HCBS,HCBS,"LSS HOME HEALTH AND HOSPICE, LLC",201 SHADY LANE DR,,Wadena,MN,56482,2186321335.0,251E00000X,251E00000X;251G00000X,"201 SHADY LANE DR, Wadena, MN 56482",46.4379584,-95.1158788,OK,ChIJd7aVeKs9tlIRIyG7xUgUC2Y
1386639193,2,HCBS,HCBS,"HOME HEALTH CORPORATION OF AMERICA, INC-PINELLAS",2200 TALL PINES DR,SUITE 120,Largo,FL,33771,7275319225.0,251E00000X,251E00000X,"2200 TALL PINES DR SUITE 120, Largo, FL 33771",27.8972452,-82.75713259999999,OK,ChIJaxagver6wogRMxSON_rVMZg
1932195591,2,HCBS,HCBS,"MERCYGRACE HEALTHCARE, INC.",12959 JUPITER ROAD,SUITE 140,Dallas,TX,75238,2142218585.0,251E00000X,251E00000X,"12959 JUPITER ROAD SUITE 140, Dallas, TX 75238",32.8723776,-96.6837631,OK,ChIJj05xIMKgToYR9_0CiVFujHc
1013903301,2,HCBS,HCBS,OHERBST INC,1411 MEMORIAL DR STE A,,Bryan,TX,77802,9797747770.0,251E00000X,251E00000X,"1411 MEMORIAL DR STE A, Bryan, TX 77802",30.65558519999999,-96.3448239,OK,ChIJVVXZTmeBRoYRhDjkU31Cs8M
1932195088,2,HCBS,HCBS,"MEDERI OF ORANGE COUNTY, INC.",555 WINDERLEY PL,STE 100,Maitland,FL,32751,4076611963.0,251E00000X,251E00000X,"555 WINDERLEY PL STE 100, Maitland, FL 32751",28.6322466,-81.3967499,OK,Ei41NTUgV2luZGVybGV5IFBsICMxMDAsIE1haXRsYW5kLCBGTCAzMjc1MSwgVVNBIh8aHQoWChQKEgmn44SE4nDniBGhI34UZm7FRRIDMTAw
1285620146,2,HCBS,HCBS,"MEDERI OF COLLIER COUNTY, INC.",2509 RIO DE JANEIRO AVE,SUITE 1,Punta Gorda,FL,33983,9417647555.0,251E00000X,251E00000X,"2509 RIO DE JANEIRO AVE SUITE 1, Punta Gorda, FL 33983",26.9890999,-82.01642369999999,OK,EjYyNTA5IFJpbyBEZSBKYW5laXJvIEF2ZSAjMSwgUHVudGEgR29yZGEsIEZMIDMzOTgzLCBVU0EiHRobChYKFAoSCdmwdtK1p9yIEfTRpbhD1hQbEgEx
1306832191,2,ALF,ALF,WILLOWBEND NURSING AND REHABILITATION LP,2231 HWY 80 E,,Mesquite,TX,75150,9722783601.0,310400000X,310400000X,"2231 HWY 80 E, Mesquite, TX 75150",32.7934445,-96.6307443,OK,ChIJiwnDdzekToYReHsU1xe79io
1699762195,2,HCBS,HCBS;ALF,JONES HARRISON RESIDENCE CORPORATION,3700 CEDAR LAKE AVE,,Minneapolis,MN,55416,6129202030.0,251E00000X,251E00000X;310400000X;314000000X,"3700 CEDAR LAKE AVE, Minneapolis, MN 55416",44.9542025,-93.3265886,OK,ChIJ2dcQpfEzs1IRgYjTI32_Mg4
1407843691,2,HCBS,HCBS,PERHAM HOSPITAL DISTRICT,735 3RD STREET SW,,Perham,MN,56573,2183471880.0,251E00000X,251E00000X;261QA0600X,"735 3RD STREET SW, Perham, MN 56573",46.5962639,-95.582108,OK,ChIJ8z-tl2jOyVIRA4OtULrf7KM
1477540417,2,ALF,ALF,NORWOOD CROSSING ASSOCIATION,6016 N NINA AVE,,Chicago,IL,60631,7736314856.0,310400000X,310400000X;314000000X,"6016 N NINA AVE, Chicago, IL 60631",41.9913706,-87.8004101,OK,ChIJMVACP2nJD4gR0h7e6KhZIj4
1518955145,2,HCBS,HCBS,H K A CORPORATION,1800 S EDDY ST,,Pecos,TX,79772,4324453330.0,251E00000X,251E00000X,"1800 S EDDY ST, Pecos, TX 79772",31.4060434,-103.5022395,OK,ChIJ7QCDu_7M-oYRyxEh4KQS6Fw
1306834627,2,ALF,ALF,PRESBYTERIAN RETIREMENT COMMUNITIES NORTHWEST,715 9TH AVE,,Seattle,WA,98104,2068262120.0,310400000X,310400000X;314000000X,"715 9TH AVE, Seattle, WA 98104",47.606292,-122.3264261,OK,ChIJpfXDoLdqkFQRZr1hsCCRdWk
1740278720,2,HCBS,HCBS,SAN JOAQUIN COMMUNITY HOSPITAL,2800 K ST,,Bakersfield,CA,93301,6616311882.0,251E00000X,251E00000X,"2800 K ST, Bakersfield, CA 93301",35.3850264,-119.0172696,OK,ChIJAegO1JNp6oARMfMnzc57o8Y
1942299698,2,HCBS,HCBS,GEORGETOWN HEALTHCARE SYSTEM INC,2120 SCENIC DR,,Georgetown,TX,78626,5129302816.0,251E00000X,251E00000X,"2120 SCENIC DR, Georgetown, TX 78626",30.623488,-97.6875218,OK,ChIJZ3ZdLX3WRIYRlRnT7uahVu4
1972592046,2,HCBS,HCBS,"PREMIUM HOME HEALTH, INC.",12241 FIRESTONE BLVD,SUITE C AND D,Norwalk,CA,90650,5629292880.0,251E00000X,251E00000X,"12241 FIRESTONE BLVD SUITE C AND D, Norwalk, CA 90650",33.9074369,-118.0714727,OK,Ei4xMjI0MSBGaXJlc3RvbmUgQmx2ZCBjLCBOb3J3YWxrLCBDQSA5MDY1MCwgVVNBIh0aGwoWChQKEglj0C1909LCgBG8D94EODul2hIBYw
1275523953,2,HCBS,HCBS,"HENNEPIN HOME HEALTH CARE, INC.",8590 EDINBURGH CENTER DR,,Brooklyn Park,MN,55443,7634255959.0,251E00000X,251E00000X,"8590 EDINBURGH CENTER DR, Brooklyn Park, MN 55443",45.1119147,-93.3040374,OK,ChIJHezSjpA6s1IRmS3-axAS-wo
1700876950,2,HCBS,HCBS,GOLD HEALTH HOME CARE CORP,2720 S RIVER RD STE 130,,Des Plaines,IL,60018,2244706107.0,251E00000X,251E00000X,"2720 S RIVER RD STE 130, Des Plaines, IL 60018",42.003281,-87.86640709999999,OK,ChIJVVWVkDy2D4gR1QtqexhmXI4
1962492108,2,HCBS,HCBS,"MCH OF CORPUS CHRISTI, INC.",4455 S PADRE ISLAND DR,,Corpus Christi,TX,78411,3618517250.0,251E00000X,251E00000X,"4455 S PADRE ISLAND DR, Corpus Christi, TX 78411",27.7162534,-97.3911661,OK,ChIJPfwONIP1aIYR4pz88h12ERQ
1942290077,2,HCBS,HCBS,"MERITUS MEDICAL CENTER, INC.",1799 HOWELL RD,,Hagerstown,MD,21740,3017667800.0,251E00000X,251E00000X,"1799 HOWELL RD, Hagerstown, MD 21740",39.6181369,-77.6967301,OK,ChIJNxGI1P3syYkRqb8-6aLhR7k
1477544310,2,HCBS,HCBS,"BI-STATE HOME HEALTH, INC.",430 REGENCY CTR,,Collinsville,IL,62234,6183430325.0,251E00000X,251E00000X,"430 REGENCY CTR, Collinsville, IL 62234",38.6925779,-89.99005319999999,OK,ChIJHQkQJp3_dYgRPbrXfcZHwzI
1972594810,2,ALF,ALF,STATE OF WASHINGTON WASHINGTON SOLDIERS HOME,1301 ORTING/KAPOWSIN HWY,,Orting,WA,98360,3608934500.0,310400000X,310400000X;313M00000X;314000000X,"1301 ORTING/KAPOWSIN HWY, Orting, WA 98360",47.0804354,-122.2120936,OK,ChIJGdRy5avjkFQRAy5P5TIcsQQ
1801887641,2,ALF,ALF,PRESBYTERIAN RETIREMENT COMMUNITIES NORTHWEST,1630 43RD AVE E,,Seattle,WA,98112,2063290770.0,310400000X,310400000X;314000000X,"1630 43RD AVE E, Seattle, WA 98112",47.6342505,-122.2763677,OK,ChIJ73cBVbQUkFQRoCu8HQrAJSU
1891786505,2,HCBS,HCBS,HOME HEALTH CARE SERVICES LLC,800 NW 17TH AVE,SUITE B,Delray Beach,FL,33445,5612725866.0,251E00000X,251E00000X,"800 NW 17TH AVE SUITE B, Delray Beach, FL 33445",26.4730093,-80.09091389999999,OK,ChIJz_8PEvPf2IgR3fux-zL7ilk
1528059748,2,ALF,ALF,SENTARA LIFE CARE CORPORATION,251 S NEWTOWN RD,,Norfolk,VA,23502,7578925200.0,310400000X,310400000X,"251 S NEWTOWN RD, Norfolk, VA 23502",36.8366543,-76.1941569,OK,ChIJwWdRuBuWuokRmz44Yjy_L2Q
1255312427,2,HCBS,HCBS,CENTRAL TEXAS HOME HEALTH,9310 BROADWAY ST,SUITE 201 BLDG 2,San Antonio,TX,78217,2108246801.0,251E00000X,251E00000X,"9310 BROADWAY ST SUITE 201 BLDG 2, San Antonio, TX 78217",29.5246311,-98.4555271,OK,Ejo5MzEwIEJyb2Fkd2F5IHN1aXRlIDIwMSBibGRnIDIsIFNhbiBBbnRvbmlvLCBUWCA3ODIxNywgVVNBIiwaKgoWChQKEgm_n8QXzIpchhFFVlN9YfAMyhIQc3VpdGUgMjAxIGJsZGcgMg
1699756700,2,HCBS,HCBS,ASPIRE HOME HEALTHCARE INC,5465 MOREHOUSE DR STE 155,,San Diego,CA,92121,8587559600.0,251E00000X,251E00000X,"5465 MOREHOUSE DR STE 155, San Diego, CA 92121",32.8932921,-117.2000419,OK,ChIJ__9PKz4H3IARv4rff9l1UG0
1053392928,2,HCBS,HCBS,BARNES HEALTHCARE OF FL LLC,1700 NW 80TH BLVD,,Gainesville,FL,32606,3523332525.0,251E00000X,251E00000X;332B00000X;332BP3500X;332BX2000X;333600000X;3336H0001X;3336S0011X,"1700 NW 80TH BLVD, Gainesville, FL 32606",29.668315,-82.4293088,OK,ChIJ52hqAH-76IgRB5xmNwYZXLM
1053392738,2,HCBS,HCBS,VISITING NURSE SERVICES OF THE NORTHWEST,6100 219TH ST SW,SUITE 400,Mountlake Terrace,WA,98043,4257782400.0,251E00000X,251E00000X,"6100 219TH ST SW SUITE 400, Mountlake Terrace, WA 98043",47.8002337,-122.3167651,OK,Ejc2MTAwIDIxOXRoIFN0IFNXICM0MDAsIE1vdW50bGFrZSBUZXJyYWNlLCBXQSA5ODA0MywgVVNBIh8aHQoWChQKEglHcO8rrxqQVBGQ7p8BwRRNyRIDNDAw
1821079187,2,HCBS,HCBS,"KINSMAN ENTERPRISES, INC.",3218 N 4TH ST,,Longview,TX,75705,9036802220.0,251E00000X,251E00000X,"3218 N 4TH ST, Longview, TX 75705",32.5397399,-94.7312439,OK,ChIJFbjzxVQ_NoYRgKPkk5v9zyA
1033191317,2,HCBS,HCBS,ERA HOME HEALTH SERVICES CORPORATION,270 W BADILLO ST,,Covina,CA,91723,6263322581.0,251E00000X,251E00000X,"270 W BADILLO ST, Covina, CA 91723",34.0860993,-117.8942011,OK,ChIJwYW9OEQow4ARAAWVvfM32lU
1871575928,2,HCBS,HCBS,MAXQUINDOM INC,730 S CENTRAL AVE,SUITE 212,Glendale,CA,91204,8185508268.0,251E00000X,251E00000X,"730 S CENTRAL AVE SUITE 212, Glendale, CA 91204",34.1371863,-118.257426,OK,ChIJ9_kAvPzAwoARu9rGfLinA7w
1447232335,2,HCBS,HCBS,HOME REHABILITATION HEALTHCARE AGENCY INC.,644 E REGENT ST,SUITE 101,Inglewood,CA,90301,3106774400.0,251E00000X,251E00000X,"644 E REGENT ST SUITE 101, Inglewood, CA 90301",33.9643146,-118.3450592,OK,ChIJgx-Fa6q3woARY7-vH5Hw5Jg
1699757385,2,HCBS,HCBS,"HEARTFELT HOME CARE, INC.",2003 BARTOW RD,,Lakeland,FL,33801,8636835010.0,251E00000X,251E00000X,"2003 BARTOW RD, Lakeland, FL 33801",28.0200229,-81.9211797,OK,ChIJdf--sRw_3YgRViSNw_tnLv0
1609858083,2,HCBS,HCBS,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,1543 ALDERSGATE DR,,Kissimmee,FL,34746,4075305750.0,251E00000X,251E00000X,"1543 ALDERSGATE DR, Kissimmee, FL 34746",28.264413,-81.4429269,OK,ChIJu8z1IXaD3YgRs3OfvT1jHoQ
1932181310,2,HCBS,HCBS,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,2885 COUNTRY DR STE 165,,Little Canada,MN,55117,6514887680.0,251E00000X,251E00000X,"2885 COUNTRY DR STE 165, Little Canada, MN 55117",45.0274855,-93.0911097,OK,ChIJgYvBE-TVslIRkzGyQvmSnXc
1437131059,2,HCBS,HCBS,"MOUNT AUBURN, INC.",5790 NW 72ND AVE,,Miami,FL,33166,3059170363.0,251E00000X,251E00000X,"5790 NW 72ND AVE, Miami, FL 33166",25.8257025,-80.3141065,OK,ChIJ0yoivTG62YgRB73SNngyt2I
1902889348,2,HCBS,HCBS,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,200 SAINT PAUL ST,,Preston,MN,55965,6053623100.0,251E00000X,251E00000X,"200 SAINT PAUL ST, Preston, MN 55965",43.6693155,-92.0832363,OK,ChIJj4uc-5Yj-ocRq-FSlYRDuWo
1043293087,2,HCBS,HCBS,HERITAGE HOME HEALTH LLC,1150 S MASON RD STE 108,,Katy,TX,77450,9798488925.0,251E00000X,251E00000X,"1150 S MASON RD STE 108, Katy, TX 77450",29.7629184,-95.7522074,OK,EikxMTUwIFMgTWFzb24gUmQgIzEwOCwgS2F0eSwgVFggNzc0NTAsIFVTQSIfGh0KFgoUChIJ1YRfDDYnQYYRO6sdlcGa8ZQSAzEwOA
1609859461,2,ALF,ALF,CONGREGATIONAL HOMES,900 E HARRISON AVE,,Pomona,CA,91767,9096245061.0,310400000X,310400000X;314000000X,"900 E HARRISON AVE, Pomona, CA 91767",34.0985778,-117.7340749,OK,ChIJhasvAdkxw4ARtdCJ5-0JzYk
1538142005,2,HCBS,HCBS,WINCHESTER MEDICAL CENTER,2913 VALLEY AVE STE 110,,Winchester,VA,22601,5405365200.0,251E00000X,251E00000X,"2913 VALLEY AVE STE 110, Winchester, VA 22601",39.1490699,-78.18924960000001,OK,Ei8yOTEzIFZhbGxleSBBdmUgIzExMCwgV2luY2hlc3RlciwgVkEgMjI2MDEsIFVTQSIfGh0KFgoUChIJ196MpbzutYkRIAtzm_A7vT8SAzExMA
1255315503,2,HCBS,HCBS,SENTARA ENTERPRISES,154 HANSEN RD STE 101,,Charlottesville,VA,22911,4349643700.0,251E00000X,251E00000X,"154 HANSEN RD STE 101, Charlottesville, VA 22911",38.0310961,-78.4474098,OK,ChIJP1D0GfKIs4kR6BnrqwnCQXw
1588648893,2,HCBS,HCBS,NURSES UNLIMITED INC,520 N LINCOLN AVE,,Odessa,TX,79761,4325802000.0,251E00000X,251C00000X;251E00000X;251J00000X;3747P1801X,"520 N LINCOLN AVE, Odessa, TX 79761",31.84814829999999,-102.3718916,OK,ChIJt2hWA2fJ-4YRFf05JyNEUUQ
1669456802,2,HCBS,HCBS,CLASS HEALTHCARE SERVICES INC,4615 SOUTHWEST FWY,SUITE 478,Houston,TX,77027,7138880500.0,251E00000X,251E00000X,"4615 SOUTHWEST FWY SUITE 478, Houston, TX 77027",29.7291445,-95.4526093,OK,ChIJxRIxCgzBQIYR_bIvtvIPT2Y
1932183936,2,HCBS,HCBS,NURSES UNLIMITED INC,6005 EASTRIDGE RD STE 245,,Odessa,TX,79762,4325501700.0,251E00000X,251E00000X;251J00000X,"6005 EASTRIDGE RD STE 245, Odessa, TX 79762",31.8952426,-102.3157029,OK,Ei02MDA1IEVhc3RyaWRnZSBSZCAjMjQ1LCBPZGVzc2EsIFRYIDc5NzYyLCBVU0EiHxodChYKFAoSCcvCNG8cz_uGEZf4cU7wql7FEgMyNDU
1114901998,2,HCBS,HCBS,HANFORD COMMUNITY MEDICAL CENTER,460 KINGS COUNTY DR,,Hanford,CA,93230,5595853425.0,251E00000X,251E00000X,"460 KINGS COUNTY DR, Hanford, CA 93230",36.3297943,-119.6698712,OK,ChIJk6dMh5PDlIARwEVjtjSfx24
1447235999,2,HCBS,HCBS,"OUR ANGEL HOME HEALTH, INC.",6080 SURETY DRIVE,SUITE 215,El Paso,TX,79905,9156299600.0,251E00000X,251E00000X,"6080 SURETY DRIVE SUITE 215, El Paso, TX 79905",31.7792925,-106.4110821,OK,ChIJYZdlgkxa54YR1i2RhAOJZe4
1477538858,2,HCBS,HCBS,WESTERN HEALTH RESOURCES,591 CAMINO DE LA REINA,SUITE #1010 B,San Diego,CA,92108,6192936820.0,251E00000X,251E00000X,"591 CAMINO DE LA REINA SUITE #1010 B, San Diego, CA 92108",32.7659385,-117.1614009,OK,Ejc1OTEgQ2FtaW5vIERlIExhIFJlaW5hIDEwMTAgYiwgU2FuIERpZWdvLCBDQSA5MjEwOCwgVVNBIiIaIAoWChQKEgkL9R9vJVXZgBEI_-BFMXuelBIGMTAxMCBi
1275518458,2,HCBS,HCBS,KAI HEART INC,1720 REGAL ROW,SUITE 235,Dallas,TX,75235,2146898982.0,251E00000X,251E00000X,"1720 REGAL ROW SUITE 235, Dallas, TX 75235",32.836149,-96.8720378,OK,ChIJVVWVz1CcToYREf1hA-iVTFM
1417932310,2,HCBS,HCBS,AT HOME HEALTHCARE OF FT. PIERCE INC.,1080 E INDIANTOWN RD,SUITE 205,Jupiter,FL,33477,7727701100.0,251E00000X,251E00000X,"1080 E INDIANTOWN RD SUITE 205, Jupiter, FL 33477",26.933356,-80.073707,OK,ChIJx82ZcpMp34gR5IZieo6USew
1902881642,2,HCBS,HCBS,NURSE ON CALL HOME CARE LLC,7332 OFFICE PARK PL,SUITES 201 AND 202,Melbourne,FL,32940,3219840223.0,251E00000X,251E00000X,"7332 OFFICE PARK PL SUITES 201 AND 202, Melbourne, FL 32940",28.1988979,-80.7879407,OK,ChIJTZqlHkMG3ogRPRtzABKZ3Wo
1245216654,1,HCBS,HCBS,EDNA LUCIO,337 SHERI LN,,Lake Jackson,TX,77566,2812290263.0,253Z00000X,225X00000X;253Z00000X,"337 SHERI LN, Lake Jackson, TX 77566",29.05505849999999,-95.5398854,OK,ChIJ7TGMBr5FQIYR9WkwTDI8EYY
1518943596,2,ALF,ALF,AUBURN MANOR,501 N OAK ST,,Chaska,MN,55318,9524489303.0,310400000X,310400000X,"501 N OAK ST, Chaska, MN 55318",44.7888086,-93.599236,OK,ChIJpY4uh_MP9ocRCZuo2zFVbfQ
1326025149,2,HCBS,HCBS,"C&L ESPERANZA HOME HEALTH, INC",1110 N CARROLL AVE,,Southlake,TX,76092,8176400646.0,251E00000X,251E00000X;3747P1801X,"1110 N CARROLL AVE, Southlake, TX 76092",32.9544161,-97.134486,OK,ChIJx0fY3YfUTYYRelqAs05reXM
1871570382,2,HCBS,HCBS,ROSE HOME HEALTH SERVICES INC,4677 TEHCNIPLEX DRIVE,,Stafford,TX,77477,2818922001.0,251E00000X,251E00000X,"4677 TEHCNIPLEX DRIVE, Stafford, TX 77477",29.63400039999999,-95.582854,OK,ChIJGzrDKrbnQIYRYKFOvQG3Vpw
1902883184,2,HCBS,HCBS,"CYPRESS HOME CARE, INC.",303 W 1ST STREET,,Mt. Pleasant,TX,75455,9035770577.0,251E00000X,251E00000X,"303 W 1ST STREET, Mt. Pleasant, TX 75455",33.1564342,-94.9708215,OK,ChIJqxYL0Ab6NYYREOqJjungrmI
1558349498,2,HCBS,HCBS,ANGEL ARMS,1109 SE 33RD AVE,,Ocala,FL,34471,3528548101.0,251E00000X,251E00000X,"1109 SE 33RD AVE, Ocala, FL 34471",29.1778454,-82.09066829999999,OK,ChIJAyzwpC7T54gRKK7HYEI9wSg
1649258294,2,HCBS,HCBS,"AMEDISYS ILLINOIS, L.L.C",2215 YORK RD STE 209,,Oak Brook,IL,60523,7735646555.0,251E00000X,251E00000X,"2215 YORK RD STE 209, Oak Brook, IL 60523",41.84654099999999,-87.9279026,OK,ChIJKejIp45LDogRxjnAUGOPhm0
1689652166,2,HCBS,HCBS,"LEGACY HOME HEALTH AGENCY, INC.",5277 OLD BROWNSVILLE RD STE 205,,Corpus Christi,TX,78405,3618550848.0,251E00000X,251E00000X;3747P1801X,"5277 OLD BROWNSVILLE RD STE 205, Corpus Christi, TX 78405",27.7561438,-97.4568575,OK,ChIJq3Aw_mhgaIYRFseGSyUL8IM
1992783955,2,HCBS,HCBS,CRYSTAL CARE PCA INC,6461 LYNDALE AVE S,,Richfield,MN,55423,6128614272.0,251E00000X,251E00000X,"6461 LYNDALE AVE S, Richfield, MN 55423",44.8855181,-93.2858625,OK,ChIJTct9rHEm9ocR8ef6ZuO-7Do
1255310900,2,HCBS,HCBS,"HOME HEALTH INTEGRATED SERVICES, INC",704 S MAIN ST,,Burbank,CA,91506,8185586685.0,251E00000X,251E00000X,"704 S MAIN ST, Burbank, CA 91506",34.1666233,-118.3129106,OK,ChIJ25ja6OS_woAROyx6M6aCB5Q
1295714772,2,HCBS,HCBS,"ADVANCE HOME CARE, INC.",13255 SW 137 AVE,SUITE 110,Miami,FL,33186,3055967111.0,251E00000X,251E00000X,"13255 SW 137 AVE SUITE 110, Miami, FL 33186",25.6441881,-80.4138928,OK,Ei0xMzI1NSBTVyAxMzd0aCBBdmUgIzExMCwgTWlhbWksIEZMIDMzMTg2LCBVU0EiHxodChYKFAoSCZMkKsOcwdmIEUf3qDBgI-VyEgMxMTA
1710966171,2,HCBS,HCBS,TRIUMPHANT INVESTMENTS INC,10777 WESTHEIMER RD STE 1100,,Houston,TX,77042,2819031336.0,251E00000X,251E00000X;251J00000X,"10777 WESTHEIMER RD STE 1100, Houston, TX 77042",29.73623,-95.5663828,OK,ChIJARNoEMzcQIYRjTtHZqgmJyY
1740260801,2,HCBS,HCBS,"FIRST CALL HOME HEALTH AGENCY, LLC",2608 CASCADIA INDUSTRIAL ST SE,,Salem,OR,97302,5033714567.0,251E00000X,251E00000X,"2608 CASCADIA INDUSTRIAL ST SE, Salem, OR 97302",44.8978636,-123.0078864,OK,ChIJV_mDdqL4v1QR7gylDLF1LKw
1124008859,2,HCBS,HCBS,"PRESTIGE HOME CARE SERVICES, INC.",17 NW 168TH ST,,North Miami Beach,FL,33169,3057700400.0,251E00000X,251E00000X,"17 NW 168TH ST, North Miami Beach, FL 33169",25.929161,-80.2011836,OK,ChIJv8yiXm6u2YgRke-gjMZ7sDQ
1679553069,2,HCBS,HCBS,"IPH HEALTH CARE SERVICES, INC.",190 ABNER JACKSON PKWY STE 210,,Lake Jackson,TX,77566,9795292500.0,251E00000X,251E00000X,"190 ABNER JACKSON PKWY STE 210, Lake Jackson, TX 77566",29.0406355,-95.45847,OK,EjgxOTAgQWJuZXIgSmFja3NvbiBQa3d5ICMyMTAsIExha2UgSmFja3NvbiwgVFggNzc1NjYsIFVTQSIfGh0KFgoUChIJWWqIcehDQIYRdpIAvEtmsg8SAzIxMA
1548240831,2,HCBS,HCBS,FIRST CHOICE CHILDRENS HOMECARE LP,3415 GREYSTONE DR STE 300,,Austin,TX,78731,5128283990.0,251E00000X,251E00000X;251J00000X;385H00000X,"3415 GREYSTONE DR STE 300, Austin, TX 78731",30.3568458,-97.747829,OK,ChIJcb3lRQ_LRIYRpd8B9nyBR9I
1487624318,2,HCBS,HCBS,PROCTOR COMMUNITY HOSPITAL,5409 N KNOXVILLE AVE,,Peoria,IL,61614,3096911000.0,251E00000X,251E00000X,"5409 N KNOXVILLE AVE, Peoria, IL 61614",40.7510322,-89.5967611,OK,ChIJoyivqahbCogRomWNok7Eb5w
1750351425,2,ALF,ALF,WESTMINSTER PLACE,3200 GRANT ST,,Evanston,IL,60201,8474924871.0,310400000X,261QM2500X;310400000X;314000000X,"3200 GRANT ST, Evanston, IL 60201",42.0573568,-87.7223411,OK,ChIJvcocJmLFD4gRAvGDcDPaFSA
1346210788,2,ALF,ALF,PLEASANT CARE CORONA,1400 E CIRCLE CITY DR,,Corona,CA,92879,9517350252.0,310400000X,310400000X,"1400 E CIRCLE CITY DR, Corona, CA 92879",33.8712425,-117.5494929,OK,ChIJEf-_lGm33IARquL4TKdA75U
1710958533,2,HCBS,HCBS,"HOME BOUND HEALTHCARE, INC.",14216 MCCARTHY RD UNIT A,,Lemont,IL,60439,7087980800.0,251E00000X,251E00000X;291U00000X,"14216 MCCARTHY RD UNIT A, Lemont, IL 60439",41.6644948,-87.9663853,OK,EioxNDIxNiBNY0NhcnRoeSBSZCBhLCBMZW1vbnQsIElMIDYwNDM5LCBVU0EiHRobChYKFAoSCVtMRcZ4RA6IEV5Sjk8dvW-7EgFh
1407827843,2,HCBS,HCBS,SMART CARE LINK INC,2500 E FOOTHILL BLVD STE 101,,Pasadena,CA,91107,6263561927.0,251E00000X,251E00000X,"2500 E FOOTHILL BLVD STE 101, Pasadena, CA 91107",34.1495907,-118.0983653,OK,EjYyNTAwIEUgRm9vdGhpbGwgQmx2ZCAjMTAxLCBQYXNhZGVuYSwgQ0EgOTExMDczNDY0LCBVU0EiHxodChYKFAoSCYuSp3qm3MKAEZTDRuteMYKoEgMxMDE
1750353033,2,HCBS,HCBS,PASOS HOME HEALTH INC.,6028 SURETY DR,,El Paso,TX,79905,9158433334.0,251E00000X,251E00000X,"6028 SURETY DR, El Paso, TX 79905",31.7800164,-106.412415,OK,ChIJswcXmUta54YR3cexGT68nS0
